,train_loss,train_acc,test_loss,test_acc,train_epoch_time,test_epoch_time
0,1.1255207505656295,0.6025471849008317,0.959609616012238,0.6805111821086262,379.6959595680237,76.62532353401184
1,0.6858816501408606,0.7623360524632118,0.6280005778938818,0.7837460063897763,285.2009105682373,70.27746605873108
2,0.5178085528099605,0.8211172424824056,0.5475027753522221,0.8144968051118211,282.26988315582275,71.88422513008118
3,0.4187828337419742,0.8544465770953295,0.5082912702625171,0.8313698083067093,284.1901638507843,70.69559359550476
4,0.32853929709431,0.886656269993602,0.5153008026246446,0.8297723642172524,283.62541794776917,70.92785692214966
